site_id,latitude,longitude,Lat,Long,Xkm,Ykm,waterbody_type,avg_eqr,mode_eqc,avg_eqc_num,observation_count,avg_eqc_cat
LTL469,56.02120841,21.81759588,56.02120841,21.81759588,550.9630921918418,6208.741564042396,Lake,0.49,Moderate,3,1,Moderate
LTL48,55.71479734,22.33139318,55.71479734,22.33139318,583.6437930708095,6175.141065930165,Lake,0.36645000000000005,Moderate,2,2,Poor
LTL500,54.38251447,23.62247305,54.38251447,23.62247305,670.3030242118049,6029.251026816644,Lake,0.44,Moderate,3,2,Moderate
LTL501,55.77495375,22.50773257,55.77495375,22.50773257,594.5756737558994,6182.061999102257,Lake,0.7,Good,4,1,Good
LTL503,55.8886208,23.12612842,55.8886208,23.12612842,632.9717756395197,6195.726557648835,Lake,0.67,Good,4,1,Good
LTL504,55.8298744,22.26297063,55.8298744,22.26297063,579.1120234428241,6187.866793926029,Lake,0.44,Moderate,3,1,Moderate
LTL505,55.84955313,22.49436784,55.84955313,22.49436784,593.5582715499518,6190.345251758068,Lake,0.7,Good,4,1,Good
LTL506,55.47498462,26.54624213,55.47498462,26.54624213,850.3853865945522,6161.6392013811055,Lake,1,High,5,1,High
LTL508,54.97176643,25.20308354,54.97176643,25.20308354,768.9715148083875,6099.734260421914,Lake,0.71,Good,4,1,Good
LTL509,54.79133221,25.33142055,54.79133221,25.33142055,778.4217465903096,6080.177038644062,Lake,0.75,High,4,2,Good
LTL510,54.91562985,23.81874252,54.91562985,23.81874252,680.6642773991539,6089.040645580678,Lake,0.51,Good,4,1,Good
LTL511,54.43568051,23.84981226,54.43568051,23.84981226,684.8232655930117,6035.737769890633,Lake,0.49,Good,4,2,Good
LTL512,54.41209122,23.9007863,54.41209122,23.9007863,688.2363878095512,6033.249145928804,Lake,0.45,Moderate,4,2,Good
LTL513,53.98064445,24.10485866,53.98064445,24.10485866,703.5857712648533,5985.831580736952,Lake,0.44765,Moderate,4,2,Good
LTL514,54.02548772,24.08192594,54.02548772,24.08192594,701.8652811721036,5990.752928395524,Lake,0.49,Moderate,3,1,Moderate
LTL515,54.12724967,23.65657791,54.12724967,23.65657791,673.5865057630205,6000.941600149967,Lake,0.76,Good,4,2,Good
LTL516,54.1658876,23.48808179,54.1658876,23.48808179,662.4274861296758,6004.838582231199,Lake,0.595,High,4,2,Good
LTL517,54.0143509,23.7857402,54.0143509,23.7857402,682.5189603758755,5988.709867523734,Lake,0.5,Good,4,1,Good
LTL518,55.64953178,23.19655953,55.64953178,23.19655953,638.2194647007082,6169.262390457917,Lake,0.46499999999999997,Moderate,3,2,Moderate
LTL519,55.00771963,22.85186612,55.00771963,22.85186612,618.431365394646,6097.21862032227,Lake,0.67,High,4,2,Good
LTL520,55.04421601,24.78364715,55.04421601,24.78364715,741.7077756290693,6106.256756613536,Lake,0.665,High,4,2,Good
LTL522,55.22979466,26.22112436,55.22979466,26.22112436,831.9152624183206,6132.800217335519,Lake,0.49,Moderate,3,1,Moderate
LTL523,55.64104217,26.09831577,55.64104217,26.09831577,820.7577404428212,6177.923381258809,Lake,0.5449999999999999,Good,4,2,Good
LTL525,55.03549205,25.40189732,55.03549205,25.40189732,781.2392718091546,6107.60171572621,Lake,1,High,5,1,High
LTL526,55.18500176,25.93533383,55.18500176,25.93533383,814.1163700997192,6126.496955194555,Lake,0.94,High,5,1,High
LTL527,55.74850793,26.2961958,55.74850793,26.2961958,832.2801471246484,6190.798587755697,Lake,0.55,Good,4,1,Good
LTL528,55.80310857,25.98067657,55.80310857,25.98067657,812.0663399094151,6195.396830203925,Lake,0.9,High,5,1,High
LTL529,55.33225308,25.85695669,55.33225308,25.85695669,807.9893886271527,6142.512399697217,Lake,0.68,Good,4,1,Good
LTL530,55.68756862,26.0248472,55.68756862,26.0248472,815.7644412772717,6182.756447718203,Lake,0.8,High,5,1,High
LTL531,55.65117152,26.52385045,55.65117152,26.52385045,847.4110598923919,6181.1011182826105,Lake,0.61,Good,4,1,Good
LTL532,55.53716802,26.32497928,55.53716802,26.32497928,835.8910314683176,6167.454028499576,Lake,0.505,Good,4,2,Good
LTL533,55.61877235,25.97200545,55.61877235,25.97200545,812.9960902757595,6174.870889823213,Lake,0.605,Moderate,4,2,Good
LTL534,54.74509693,24.61858273,54.74509693,24.61858273,732.888926250762,6072.435371265181,Lake,0.54,Good,4,1,Good
LTL535,54.65484107,24.67560428,54.65484107,24.67560428,737.0832986040078,6062.590087054729,Lake,1,High,5,1,High
LTL537,54.60098909,24.70597538,54.60098909,24.70597538,739.3576550264536,6056.70502730436,Lake,0.87,High,5,2,High
LTL538,54.22688196,24.57119593,54.22688196,24.57119593,732.7678369905823,6014.653891547042,Lake,0.545,Good,4,2,Good
LTL539,55.47152477,25.76223842,55.47152477,25.76223842,800.9265049588464,6157.577061243326,Lake,0.81,High,5,1,High
LTL540,55.03828039,24.97374273,55.03828039,24.97374273,753.8825349061066,6106.271232380625,Lake,0.56,Good,4,1,Good
LTL541,55.47135535,24.47307366,55.47135535,24.47307366,719.507350989393,6152.729117817746,Lake,0.63,High,4,2,Good
LTL542,54.48352731,23.32981539,54.48352731,23.32981539,650.9295836068575,6039.819594578052,Lake,0.53,Good,4,2,Good
LTL543,54.71243964,23.47772893,54.71243964,23.47772893,659.6116775992068,6065.61054708099,Lake,0.77,High,5,1,High
LTL544,55.92165644,23.86847748,55.92165644,23.86847748,679.2345633749926,6201.077638143297,Lake,0.4,Moderate,3,1,Moderate
LTL545,55.91855699,23.59573657,55.91855699,23.59573657,662.210076399215,6200.059398756461,Lake,0.3,Poor,2,1,Poor
LTL546,54.0976968,23.51202288,54.0976968,23.51202288,664.2597544313238,5997.309069244837,Lake,1,High,5,1,High
LTL64,55.86431303,23.29814475,55.86431303,23.29814475,643.8177679659173,6193.366035113087,Lake,0.33,Poor,2,1,Poor
LTL65,55.27180129,25.67058016,55.27180129,25.67058016,796.631683986253,6134.983533515914,Lake,0.80716,High,5,5,High
LTL68,54.44809285,22.72893923,54.44809285,22.72893923,612.1050939076019,6034.754854482181,Lake,0.3961,Moderate,2,2,Poor
LTL71,54.90063101,24.08936168,54.90063101,24.08936168,698.0775381510118,6088.104649462008,Lake,0.255,Poor,2,4,Poor
